Violation_ID,Violation_Type,Fine_Amount,Location,Date,Time,Vehicle_Type,Vehicle_Color,Vehicle_Model_Year,Driver_Age,Driver_Gender,Penalty_Points,Weather_Condition,Road_Condition,License_Validity,Number_of_Passengers,Helmet_Worn,Seatbelt_Worn,Traffic_Light_Status,Speed_Limit,Recorded_Speed,Alcohol_Level,Breathalyzer_Result,Towed,Fine_Paid,Payment_Method,Court_Appearance_Required,Comments,Violation_Type,Fine_Amount,Location,Date,Time
VLT103014,Over-speeding,-0.3727629,Tamil Nadu,2031-04-20,14:12,Scooter,Red,-0.38655567,-0.38484493,Other,2.6247945,Rainy,Under Construction,Valid,-0.49021432,No,,Red,1.4192667,-0.70976007,-0.712151,Negative,Yes,Yes,Not Paid,Yes,Repeat Offender,Overloading,0.053720076,Delhi,2028-06-04,00:47
VLT101302,No Seatbelt,-0.3727629,Delhi,2026-08-12,04:02,Scooter,Green,-0.38655567,-0.38484493,Other,2.6247945,Rainy,Under Construction,Suspended,2.0399241,No,Yes,Green,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Card,No,Repeat Offender,Overloading,0.06378111,West Bengal,2028-06-04,22:48
VLT102029,Over-speeding,2.6826706,Punjab,2028-08-08,11:26,Scooter,Green,-0.38655567,-0.38484493,Female,-0.3809822,Foggy,Slippery,Suspended,-0.49021432,Yes,Yes,Red,-0.7045892,1.4089267,-0.712151,Not Conducted,Yes,No,Not Paid,No,Repeat Offender,Overloading,0.08509308,West Bengal,2028-06-04,22:48
VLT103347,Over-speeding,-0.3727629,Uttar Pradesh,2032-03-18,16:52,Scooter,Red,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Potholes,Suspended,2.0399241,No,No,Red,1.4192667,-0.70976007,1.4041966,Positive,Yes,No,Card,No,Repeat Offender,Overloading,0.07342335,West Bengal,2028-06-04,22:48
VLT101553,No Seatbelt,-0.3727629,Delhi,2027-04-20,12:23,Scooter,Red,-0.38655567,-0.38484493,Other,-0.3809822,Dust Storm,Slippery,Suspended,2.0399241,Yes,Yes,Green,1.4192667,-0.70976007,1.4041966,Not Conducted,Yes,No,Card,No,Repeat Offender,Overloading,0.07965289,West Bengal,2028-06-04,22:48
VLT101422,Over-speeding,-0.3727629,Uttar Pradesh,2026-12-10,22:27,Scooter,White,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Slippery,Valid,-0.49021432,Yes,Yes,Red,1.4192667,-0.70976007,1.4041966,Not Conducted,No,No,Card,Yes,Repeat Offender,Overloading,-0.01750632,West Bengal,2028-06-04,22:48
VLT100840,Over-speeding,-0.3727629,Delhi,2025-05-07,14:59,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Foggy,Under Construction,Expired,-0.49021432,,Yes,Green,-0.7045892,-0.70976007,1.4041966,Positive,No,No,Card,No,Repeat Offender,Overloading,0.067046404,West Bengal,2028-06-04,22:48
VLT103156,No Seatbelt,-0.3727629,Delhi,2031-09-09,08:51,Scooter,Grey,-0.38655567,2.5984492,Other,-0.3809822,Rainy,Under Construction,Suspended,-0.49021432,No,Yes,Green,-0.7045892,-0.70976007,1.4041966,Positive,Yes,No,Card,No,Repeat Offender,Overloading,0.07452688,West Bengal,2028-06-04,22:48
VLT102289,Over-speeding,-0.3727629,Maharashtra,2029-04-25,22:29,Scooter,Yellow,-0.38655567,2.5984492,Other,-0.3809822,Foggy,Potholes,Valid,-0.49021432,No,Yes,Red,-0.7045892,-0.70976007,1.4041966,Positive,Yes,No,Online,Yes,Repeat Offender,Overloading,0.08061643,West Bengal,2028-06-04,22:48
VLT100846,Over-speeding,2.6826706,Delhi,2025-05-13,06:44,Scooter,Red,-0.38655567,-0.38484493,Other,2.6247945,Rainy,Under Construction,Suspended,2.0399241,,No,Green,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Cash,No,Repeat Offender,Overloading,0.08159058,West Bengal,2028-06-04,22:48
VLT102391,Over-speeding,-0.3727629,West Bengal,2029-08-05,16:35,Scooter,Grey,-0.38655567,2.5984492,Other,-0.3809822,Foggy,Potholes,Suspended,-0.49021432,Yes,,Red,1.4192667,-0.70976007,1.4041966,Not Conducted,Yes,No,Cash,Yes,Repeat Offender,Overloading,0.081398085,West Bengal,2028-06-04,22:48
VLT103748,Over-speeding,-0.3727629,Maharashtra,2033-04-23,01:46,Scooter,Yellow,-0.38655567,2.5984492,Other,-0.3809822,Foggy,Dry,Suspended,-0.49021432,Yes,Yes,Red,1.4192667,-0.70976007,1.4041966,Positive,No,Yes,Not Paid,No,Repeat Offender,Overloading,0.08607845,West Bengal,2028-06-04,22:48
VLT103665,Over-speeding,-0.3727629,Uttar Pradesh,2033-01-30,03:47,Scooter,Yellow,-0.38655567,-0.38484493,Female,-0.3809822,Foggy,Under Construction,Suspended,2.0399241,Yes,Yes,Yellow,-0.7045892,-0.70976007,1.4041966,Positive,No,No,Card,Yes,Repeat Offender,Overloading,0.064487405,West Bengal,2028-06-04,22:48
VLT103499,Over-speeding,-0.3727629,Delhi,2032-08-17,03:37,Scooter,Silver,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Potholes,Suspended,2.0399241,,No,Red,1.4192667,-0.70976007,1.4041966,Not Conducted,No,No,Cash,No,Repeat Offender,Overloading,0.06818771,West Bengal,2028-06-04,22:48
VLT103500,Over-speeding,-0.3727629,West Bengal,2032-08-18,19:31,Scooter,White,-0.38655567,-0.38484493,Other,2.6247945,Foggy,Wet,Expired,-0.49021432,Yes,No,Yellow,-0.7045892,1.4089267,-0.712151,Not Conducted,Yes,No,Not Paid,No,Repeat Offender,Overloading,0.06046476,West Bengal,2028-06-04,22:48
VLT103066,Over-speeding,2.6826706,Delhi,2031-06-11,13:01,Scooter,Red,-0.38655567,-0.38484493,Male,-0.3809822,Rainy,Under Construction,Suspended,-0.49021432,Yes,Yes,Red,1.4192667,-0.70976007,1.4041966,Positive,Yes,No,Card,No,Repeat Offender,Overloading,0.05394887,Delhi,2028-06-04,22:48
VLT100913,Over-speeding,-0.3727629,Maharashtra,2025-07-19,09:26,Scooter,Red,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Potholes,Valid,-0.49021432,Yes,,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Not Paid,No,Repeat Offender,Overloading,0.09346585,West Bengal,2028-06-04,22:48
VLT100006,Using Mobile Phone,-0.3727629,Maharashtra,2023-01-26,11:31,Scooter,White,-0.38655567,-0.38484493,Female,-0.3809822,Cloudy,Under Construction,Suspended,-0.49021432,Yes,Yes,Red,1.4192667,-0.70976007,1.4041966,Not Conducted,Yes,No,Not Paid,No,Repeat Offender,Overloading,0.06982223,West Bengal,2028-06-04,22:48
VLT100601,Over-speeding,-0.3727629,Maharashtra,2024-09-10,12:58,Scooter,Green,-0.38655567,-0.38484493,Female,-0.3809822,Dust Storm,Potholes,Suspended,-0.49021432,Yes,Yes,Green,1.4192667,1.4089267,-0.712151,Positive,No,No,Cash,No,Repeat Offender,Overloading,0.05328005,Delhi,2028-06-04,00:47
VLT103819,Over-speeding,-0.3727629,Uttar Pradesh,2033-07-03,19:39,Scooter,Green,-0.38655567,-0.38484493,Male,-0.3809822,Cloudy,Slippery,Suspended,-0.49021432,,No,Red,-0.7045892,1.4089267,-0.712151,Positive,No,No,Card,No,Repeat Offender,Overloading,0.0800754,West Bengal,2028-06-04,22:48
VLT101197,Over-speeding,-0.3727629,Tamil Nadu,2026-04-29,23:48,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Foggy,Slippery,Valid,-0.49021432,,Yes,Yellow,-0.7045892,-0.70976007,1.4041966,Positive,Yes,Yes,Online,Yes,Repeat Offender,Overloading,0.08392589,West Bengal,2028-06-04,22:48
VLT102526,Over-speeding,-0.3727629,West Bengal,2029-12-18,09:57,Scooter,Grey,-0.38655567,-0.38484493,Other,2.6247945,Dust Storm,Under Construction,Suspended,2.0399241,Yes,No,Red,1.4192667,-0.70976007,-0.712151,Negative,Yes,Yes,Not Paid,No,Repeat Offender,Overloading,0.08130174,West Bengal,2028-06-04,22:48
VLT100006,Over-speeding,-0.3727629,Gujarat,2023-01-18,22:39,Scooter,Yellow,2.5869496,-0.38484493,Other,-0.3809822,Foggy,Slippery,Expired,-0.49021432,No,Yes,Green,-0.7045892,-0.70976007,1.4041966,Positive,No,No,Cash,No,Repeat Offender,Overloading,0.058875673,West Bengal,2028-06-04,22:48
VLT102329,Over-speeding,-0.3727629,Tamil Nadu,2029-06-04,11:10,Scooter,Green,2.5869496,-0.38484493,Other,-0.3809822,Cloudy,Dry,Suspended,-0.49021432,Yes,Yes,Red,1.4192667,-0.70976007,-0.712151,Negative,No,No,Card,No,Repeat Offender,Overloading,0.068975694,West Bengal,2028-06-04,22:48
VLT103917,Over-speeding,-0.3727629,Maharashtra,2033-10-09,00:19,Scooter,Grey,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Wet,Suspended,-0.49021432,Yes,No,Red,-0.7045892,1.4089267,-0.712151,Not Conducted,Yes,No,Online,No,Repeat Offender,Overloading,0.045759197,West Bengal,2028-06-04,22:48
VLT100287,No Seatbelt,-0.3727629,Delhi,2023-11-01,09:39,Scooter,Green,-0.38655567,2.5984492,Other,-0.3809822,Cloudy,Under Construction,Expired,-0.49021432,,No,Red,-0.7045892,1.4089267,-0.712151,Positive,No,No,Not Paid,No,Repeat Offender,Overloading,0.076852106,West Bengal,2028-06-04,22:48
VLT100013,Over-speeding,-0.3727629,West Bengal,2023-01-31,09:33,Scooter,Grey,-0.38655567,-0.38484493,Other,2.6247945,Dust Storm,Dry,Suspended,-0.49021432,No,No,Yellow,-0.7045892,1.4089267,-0.712151,Positive,Yes,No,Online,Yes,Repeat Offender,Overloading,0.09752259,West Bengal,2028-06-04,22:48
VLT103640,Over-speeding,-0.3727629,Delhi,2033-01-05,00:50,Scooter,Yellow,2.5869496,-0.38484493,Other,-0.3809822,Cloudy,Potholes,Valid,-0.49021432,Yes,Yes,Green,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Online,No,Repeat Offender,Overloading,0.08494779,West Bengal,2028-06-04,22:48
VLT100966,Over-speeding,-0.3727629,Tamil Nadu,2025-09-10,17:21,Scooter,Yellow,-0.38655567,2.5984492,Other,-0.3809822,Dust Storm,Potholes,Suspended,-0.49021432,Yes,Yes,Red,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Card,No,Repeat Offender,Overloading,0.08777936,West Bengal,2028-06-04,22:48
VLT100278,No Seatbelt,-0.3727629,Delhi,2023-10-23,19:37,Scooter,Silver,2.5869496,-0.38484493,Other,-0.3809822,Cloudy,Wet,Valid,-0.49021432,Yes,,Red,1.4192667,1.4089267,-0.712151,Positive,Yes,No,Cash,Yes,Repeat Offender,Overloading,0.08498354,West Bengal,2028-06-04,22:48
VLT102873,Over-speeding,-0.3727629,Uttar Pradesh,2030-11-30,04:52,Scooter,Yellow,2.5869496,-0.38484493,Other,-0.3809822,Foggy,Wet,Valid,-0.49021432,No,Yes,Red,-0.7045892,-0.70976007,1.4041966,Positive,No,No,Not Paid,No,Repeat Offender,Overloading,0.05624739,West Bengal,2028-06-04,22:48
VLT102086,Over-speeding,-0.3727629,West Bengal,2028-10-04,10:00,Scooter,Yellow,-0.38655567,-0.38484493,Female,-0.3809822,Dust Storm,Slippery,Suspended,-0.49021432,No,Yes,Yellow,-0.7045892,-0.70976007,1.4041966,Positive,Yes,No,Cash,No,Repeat Offender,Overloading,0.07098058,West Bengal,2028-06-04,22:48
VLT101397,Over-speeding,-0.3727629,West Bengal,2026-11-15,10:46,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Rainy,Under Construction,Suspended,2.0399241,No,No,Red,-0.7045892,1.4089267,-0.712151,Not Conducted,No,No,Cash,No,Repeat Offender,Overloading,0.08954647,West Bengal,2028-06-04,22:48
VLT102668,Over-speeding,-0.3727629,Uttar Pradesh,2030-05-09,11:59,Scooter,Yellow,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Wet,Valid,-0.49021432,Yes,No,Yellow,-0.7045892,-0.70976007,1.4041966,Not Conducted,Yes,No,Cash,Yes,Repeat Offender,Overloading,0.05502536,Delhi,2028-06-04,22:48
VLT102514,Over-speeding,-0.3727629,Tamil Nadu,2029-12-06,14:47,Scooter,White,-0.38655567,-0.38484493,Other,-0.3809822,Foggy,Under Construction,Suspended,-0.49021432,,Yes,Red,1.4192667,-0.70976007,-0.712151,Negative,No,Yes,Not Paid,No,Repeat Offender,Overloading,0.05413633,Delhi,2028-06-04,00:47
VLT100734,Over-speeding,-0.3727629,Karnataka,2025-01-21,05:39,Scooter,Grey,-0.38655567,-0.38484493,Female,-0.3809822,Rainy,Under Construction,Expired,-0.49021432,,No,Yellow,-0.7045892,1.4089267,-0.712151,Not Conducted,Yes,No,Cash,No,Repeat Offender,Overloading,0.0760299,West Bengal,2028-06-04,22:48
VLT103057,Over-speeding,2.6826706,Punjab,2031-06-02,08:35,Scooter,Green,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Slippery,Valid,-0.49021432,No,No,Red,-0.7045892,1.4089267,-0.712151,Not Conducted,Yes,No,Card,No,Repeat Offender,Overloading,0.07191153,West Bengal,2028-06-04,22:48
VLT102658,Over-speeding,-0.3727629,Maharashtra,2030-04-29,11:18,Scooter,Green,-0.38655567,-0.38484493,Other,-0.3809822,Foggy,Under Construction,Suspended,-0.49021432,No,Yes,Red,1.4192667,-0.70976007,-0.712151,Negative,No,No,Online,No,Repeat Offender,Overloading,0.06917093,West Bengal,2028-06-04,22:48
VLT100215,Over-speeding,-0.3727629,Karnataka,2023-08-21,11:14,Scooter,Grey,-0.38655567,-0.38484493,Female,-0.3809822,Foggy,Dry,Suspended,-0.49021432,Yes,Yes,Red,1.4192667,-0.70976007,-0.712151,Negative,Yes,No,Cash,No,Repeat Offender,Overloading,0.06889479,West Bengal,2028-06-04,22:48
VLT102065,Over-speeding,-0.3727629,West Bengal,2028-09-13,19:23,Scooter,Green,-0.38655567,-0.38484493,Other,-0.3809822,Dust Storm,Potholes,Expired,-0.49021432,No,No,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Cash,No,Repeat Offender,Overloading,0.06569474,West Bengal,2028-06-04,22:48
VLT101312,Over-speeding,-0.3727629,Tamil Nadu,2026-08-22,17:12,Scooter,Green,-0.38655567,2.5984492,Other,-0.3809822,Dust Storm,Slippery,Suspended,-0.49021432,No,Yes,Red,-0.7045892,1.4089267,-0.712151,Not Conducted,No,No,Online,Yes,Repeat Offender,Overloading,0.053339064,West Bengal,2028-06-04,22:48
VLT101889,Over-speeding,-0.3727629,West Bengal,2028-03-21,19:20,Scooter,Grey,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Slippery,Suspended,-0.49021432,Yes,Yes,Red,-0.7045892,-0.70976007,-0.712151,Negative,No,Yes,Not Paid,Yes,Repeat Offender,Overloading,0.09138259,West Bengal,2028-06-04,22:48
VLT102311,Over-speeding,-0.3727629,Tamil Nadu,2029-05-17,06:28,Scooter,Green,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Wet,Suspended,2.0399241,Yes,No,Green,-0.7045892,1.4089267,-0.712151,Not Conducted,No,No,Not Paid,No,Repeat Offender,Overloading,0.0880131,West Bengal,2028-06-04,22:48
VLT100671,Over-speeding,-0.3727629,Uttar Pradesh,2024-11-19,16:52,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Rainy,Under Construction,Suspended,-0.49021432,,Yes,Green,1.4192667,-0.70976007,-0.712151,Negative,Yes,No,Cash,No,Repeat Offender,Overloading,0.08070274,West Bengal,2028-06-04,22:48
VLT100385,Over-speeding,-0.3727629,Delhi,2024-02-07,16:20,Scooter,Green,2.5869496,-0.38484493,Other,-0.3809822,Foggy,Dry,Suspended,-0.49021432,,Yes,Green,-0.7045892,1.4089267,-0.712151,Not Conducted,No,Yes,Not Paid,No,Repeat Offender,Overloading,0.0712129,West Bengal,2028-06-04,22:48
VLT101006,Over-speeding,-0.3727629,Delhi,2025-10-20,14:31,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Dust Storm,Under Construction,Suspended,-0.49021432,,Yes,Red,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Cash,No,Repeat Offender,Overloading,0.06960422,West Bengal,2028-06-04,22:48
VLT103246,Over-speeding,2.6826706,Delhi,2031-12-08,18:15,Scooter,Silver,2.5869496,-0.38484493,Other,-0.3809822,Rainy,Under Construction,Suspended,-0.49021432,,Yes,Red,-0.7045892,1.4089267,-0.712151,Not Conducted,Yes,No,Online,No,Repeat Offender,Overloading,0.06690013,West Bengal,2028-06-04,22:48
VLT102995,Over-speeding,-0.3727629,Uttar Pradesh,2031-04-01,20:59,Scooter,Yellow,-0.38655567,-0.38484493,Male,-0.3809822,Dust Storm,Under Construction,Valid,-0.49021432,No,No,Yellow,-0.7045892,-0.70976007,1.4041966,Positive,Yes,Yes,Online,No,Repeat Offender,Overloading,0.07658657,West Bengal,2028-06-04,22:48
VLT102789,No Seatbelt,-0.3727629,Delhi,2030-09-07,12:58,Scooter,Red,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Under Construction,Valid,-0.49021432,,Yes,Red,-0.7045892,-0.70976007,1.4041966,Positive,Yes,No,Card,No,Repeat Offender,Overloading,0.08226824,West Bengal,2028-06-04,22:48
VLT103919,Over-speeding,-0.3727629,Tamil Nadu,2033-10-11,07:42,Scooter,Silver,2.5869496,-0.38484493,Other,-0.3809822,Foggy,Under Construction,Suspended,2.0399241,,Yes,Red,-0.7045892,-0.70976007,1.4041966,Not Conducted,Yes,No,Not Paid,No,Repeat Offender,Overloading,0.06798944,West Bengal,2028-06-04,22:48
VLT103825,Over-speeding,-0.3727629,Uttar Pradesh,2033-07-09,14:41,Scooter,Yellow,-0.38655567,-0.38484493,Other,2.6247945,Rainy,Dry,Suspended,-0.49021432,,,Red,-0.7045892,-0.70976007,1.4041966,Not Conducted,No,No,Online,No,Repeat Offender,Overloading,0.07120041,West Bengal,2028-06-04,22:48
VLT100924,Over-speeding,2.6826706,Delhi,2025-07-30,01:07,Scooter,Grey,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Wet,Valid,-0.49021432,Yes,No,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,No,Yes,Not Paid,No,Repeat Offender,Overloading,0.12344912,West Bengal,2028-06-04,22:48
VLT101717,No Seatbelt,-0.3727629,Delhi,2027-10-01,20:23,Scooter,Red,2.5869496,-0.38484493,Other,-0.3809822,Foggy,Wet,Suspended,-0.49021432,Yes,No,Green,-0.7045892,-0.70976007,1.4041966,Not Conducted,No,Yes,Online,No,Repeat Offender,Overloading,0.08562374,West Bengal,2028-06-04,22:48
VLT102757,Over-speeding,-0.3727629,Maharashtra,2030-08-06,07:38,Scooter,Red,-0.38655567,2.5984492,Other,-0.3809822,Dust Storm,Dry,Suspended,-0.49021432,Yes,Yes,Red,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Not Paid,No,Repeat Offender,Overloading,0.052208748,Delhi,2025-09-05,00:47
VLT103599,Over-speeding,2.6826706,Delhi,2032-11-25,12:36,Scooter,Silver,-0.38655567,-0.38484493,Other,-0.3809822,Rainy,Under Construction,Expired,-0.49021432,Yes,No,Red,-0.7045892,1.4089267,-0.712151,Not Conducted,Yes,No,Cash,No,Repeat Offender,Overloading,0.075181566,West Bengal,2028-06-04,22:48
VLT101829,Over-speeding,2.6826706,Delhi,2028-01-21,08:35,Scooter,Grey,-0.38655567,-0.38484493,Male,-0.3809822,Cloudy,Under Construction,Valid,-0.49021432,,Yes,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Card,No,Repeat Offender,Overloading,0.06706468,West Bengal,2028-06-04,22:48
VLT101295,Over-speeding,-0.3727629,Delhi,2026-08-05,02:10,Scooter,Silver,2.5869496,-0.38484493,Other,-0.3809822,Cloudy,Slippery,Expired,-0.49021432,Yes,,Red,1.4192667,-0.70976007,-0.712151,Negative,Yes,Yes,Online,Yes,Repeat Offender,Overloading,0.04859931,West Bengal,2028-06-04,22:48
VLT103458,Over-speeding,-0.3727629,Maharashtra,2032-07-07,06:47,Scooter,Grey,-0.38655567,-0.38484493,Other,2.6247945,Dust Storm,Potholes,Suspended,-0.49021432,,Yes,Green,-0.7045892,1.4089267,-0.712151,Not Conducted,No,No,Card,No,Repeat Offender,Overloading,0.07108759,West Bengal,2028-06-04,22:48
VLT103132,Over-speeding,-0.3727629,Uttar Pradesh,2031-08-16,09:17,Scooter,Green,-0.38655567,-0.38484493,Female,-0.3809822,Cloudy,Slippery,Suspended,2.0399241,No,No,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,No,Yes,Online,Yes,Repeat Offender,Overloading,0.0724399,West Bengal,2028-06-04,22:48
VLT103891,Over-speeding,-0.3727629,Gujarat,2033-09-13,03:39,Scooter,White,-0.38655567,2.5984492,Other,-0.3809822,Dust Storm,Potholes,Suspended,-0.49021432,,No,Red,1.4192667,-0.70976007,1.4041966,Not Conducted,Yes,No,Cash,No,Repeat Offender,Overloading,0.07521248,West Bengal,2028-06-04,22:48
VLT101275,Over-speeding,-0.3727629,Tamil Nadu,2026-07-16,18:46,Scooter,Silver,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Under Construction,Suspended,-0.49021432,No,Yes,Red,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Not Paid,No,Repeat Offender,Overloading,0.055496573,West Bengal,2028-06-04,22:48
VLT103126,Over-speeding,-0.3727629,West Bengal,2031-08-10,05:46,Scooter,Grey,-0.38655567,-0.38484493,Other,-0.3809822,Cloudy,Wet,Valid,-0.49021432,No,Yes,Yellow,-0.7045892,-0.70976007,1.4041966,Positive,No,No,Online,Yes,Repeat Offender,Overloading,0.075806916,West Bengal,2028-06-04,22:48
VLT100309,Over-speeding,-0.3727629,Tamil Nadu,2023-11-23,22:46,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Cloudy,Wet,Suspended,-0.49021432,,No,Green,-0.7045892,-0.70976007,-0.712151,Negative,No,Yes,Online,No,Repeat Offender,Overloading,0.064453974,West Bengal,2028-06-04,22:48
VLT100017,Over-speeding,-0.3727629,Gujarat,2023-02-04,20:02,Scooter,Green,-0.38655567,-0.38484493,Female,-0.3809822,Rainy,Dry,Suspended,-0.49021432,,Yes,Red,-0.7045892,-0.70976007,1.4041966,Positive,No,No,Cash,No,Repeat Offender,Overloading,0.057869636,Delhi,2028-06-04,00:47
VLT103113,Over-speeding,-0.3727629,Delhi,2031-07-28,18:18,Scooter,Grey,-0.38655567,-0.38484493,Female,-0.3809822,Rainy,Under Construction,Expired,-0.49021432,,No,Yellow,-0.7045892,-0.70976007,1.4041966,Positive,Yes,No,Cash,No,Repeat Offender,Overloading,0.04196827,Delhi,2027-12-16,00:47
VLT100176,Over-speeding,-0.3727629,Maharashtra,2023-07-13,08:42,Scooter,Green,-0.38655567,-0.38484493,Male,-0.3809822,Rainy,Under Construction,Expired,-0.49021432,No,Yes,Red,1.4192667,1.4089267,-0.712151,Positive,No,Yes,Not Paid,No,Repeat Offender,Overloading,0.06262496,West Bengal,2028-06-04,22:48
VLT100674,Over-speeding,-0.3727629,Uttar Pradesh,2024-11-22,13:25,Scooter,Yellow,-0.38655567,-0.38484493,Other,2.6247945,Dust Storm,Under Construction,Valid,-0.49021432,No,No,Red,-0.7045892,1.4089267,-0.712151,Positive,Yes,No,Card,No,Repeat Offender,Overloading,0.055369023,Delhi,2028-06-04,22:48
VLT102015,Over-speeding,-0.3727629,Uttar Pradesh,2028-07-25,14:42,Scooter,Grey,-0.38655567,-0.38484493,Male,-0.3809822,Foggy,Under Construction,Expired,-0.49021432,No,No,Red,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Online,Yes,Repeat Offender,Overloading,0.09145481,West Bengal,2028-06-04,22:48
VLT102350,Over-speeding,-0.3727629,Tamil Nadu,2029-06-25,21:02,Scooter,Grey,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Wet,Suspended,-0.49021432,No,Yes,Red,-0.7045892,1.4089267,-0.712151,Positive,Yes,No,Card,Yes,Repeat Offender,Overloading,0.07921322,West Bengal,2028-06-04,22:48
VLT102707,Over-speeding,-0.3727629,Uttar Pradesh,2030-06-17,11:54,Scooter,Red,-0.38655567,-0.38484493,Male,-0.3809822,Rainy,Dry,Suspended,-0.49021432,No,,Yellow,-0.7045892,-0.70976007,1.4041966,Not Conducted,No,No,Online,No,Repeat Offender,Overloading,0.055588856,West Bengal,2028-06-04,22:48
VLT102354,Over-speeding,-0.3727629,Maharashtra,2029-06-29,06:28,Scooter,Silver,-0.38655567,-0.38484493,Other,-0.3809822,Cloudy,Under Construction,Valid,-0.49021432,Yes,No,Red,-0.7045892,-0.70976007,1.4041966,Not Conducted,No,No,Card,No,Repeat Offender,Overloading,0.03735797,Delhi,2028-06-04,22:48
VLT103508,Over-speeding,-0.3727629,Tamil Nadu,2032-08-26,08:12,Scooter,Yellow,-0.38655567,2.5984492,Other,-0.3809822,Foggy,Potholes,Suspended,-0.49021432,Yes,Yes,Red,1.4192667,-0.70976007,1.4041966,Positive,No,No,Cash,No,Repeat Offender,Overloading,0.053584628,Delhi,2028-06-04,22:48
VLT100776,Over-speeding,-0.3727629,Gujarat,2025-03-04,09:34,Scooter,Green,-0.38655567,2.5984492,Other,-0.3809822,Rainy,Under Construction,Suspended,2.0399241,No,Yes,Red,1.4192667,-0.70976007,1.4041966,Not Conducted,No,Yes,Online,No,Repeat Offender,Overloading,0.063160785,West Bengal,2028-06-04,22:48
VLT100894,Over-speeding,-0.3727629,Karnataka,2025-06-30,13:05,Scooter,White,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Potholes,Expired,-0.49021432,Yes,Yes,Yellow,-0.7045892,-0.70976007,1.4041966,Not Conducted,Yes,No,Cash,Yes,Repeat Offender,Overloading,0.057682306,West Bengal,2028-06-04,22:48
VLT103046,No Seatbelt,-0.3727629,Delhi,2031-05-22,02:56,Scooter,Silver,-0.38655567,2.5984492,Other,-0.3809822,Cloudy,Wet,Suspended,-0.49021432,,No,Red,-0.7045892,-0.70976007,1.4041966,Not Conducted,Yes,No,Card,No,Repeat Offender,Overloading,0.06779544,West Bengal,2028-06-04,22:48
